transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
TX015940,1702810361.0,Ethereum,Swap,850.0,98.0,116.59,2.7,ERC20,Binance,1249.0,1007.0,128.7,0,0.09,-0.03,0.0,0,,,
TX009078,1701733391.0,Ethereum,Burn,121.0,78.0,399.26,23.92,ERC20,OpenSea,1187.0,979.0,165.5,0,0.12,-0.01,0.0,0,,,
TX000473,1700531831.0,BSC,Bridge,668.0,145.0,75.02,15.39,Native,Coinbase,1152.0,1059.0,226.8,0,0.07,-0.0,0.16,0,,,
TX018084,1702525817.0,Polygon,Transfer,126.0,81.0,136.16,15.69,ERC20,Unknown Wallet,1167.0,982.0,29.5,0,0.13,0.04,0.21,0,,,
TX008380,1701534230.0,Solana,Swap,937.0,1988.0,536.37,24.51,Native,Binance,1182.0,1015.0,54.5,0,0.31,0.01,0.08,0,,,
TX000550,1700394540.0,Ethereum,Mint,1107.0,149.0,611.04,9.45,Stablecoin,Kraken,1184.0,985.0,97.8,0,0.23,-0.05,0.18,0,,,
TX009849,1702059417.0,Ethereum,Swap,101.0,1225.0,179.86,19.31,Meme,BridgeX,1208.0,1005.0,91.8,1,0.17,0.13,0.12,1,,,
TX002143,1701059325.0,Ethereum,Transfer,11.0,109.0,403.57,9.05,Meme,Unknown DEX,1172.0,993.0,34.3,0,0.11,0.01,0.0,0,,,
TX004167,1701038218.0,Ethereum,Mint,210.0,562.0,1845.71,8.16,Native,Coinbase,1240.0,993.0,332.3,0,0.4,-0.09,0.08,0,,,
TX014800,1702424523.0,BSC,Burn,229.0,1052.0,67.42,7.08,Native,Unknown DEX,1207.0,1010.0,63.6,0,0.14,0.06,0.29,0,,,
TX019298,1704306750.0,BSC,Transfer,876.0,358.0,437.59,7.82,Stablecoin,Coinbase,1176.0,1007.0,164.3,0,0.09,-0.01,0.09,0,,,
TX015144,1704622410.0,BSC,Swap,770.0,218.0,3383.32,12.88,Native,Binance,1180.0,1040.0,171.1,0,0.04,0.05,0.12,0,,,
TX014256,1700368742.0,Ethereum,Bridge,618.0,839.0,159.0,20.34,ERC20,BridgeX,1213.0,999.0,141.6,0,0.09,0.11,0.24,0,,,
TX007004,1703123305.0,Polygon,Transfer,751.0,307.0,287.2,9.91,ERC20,Unknown DEX,1183.0,1031.0,302.1,0,0.32,0.02,0.26,0,,,
TX019447,1701354294.0,Polygon,Bridge,1119.0,704.0,204.86,3.87,Stablecoin,Unknown DEX,1209.0,965.0,58.3,0,0.25,0.06,0.04,0,,,
,,Polygon,Burn,73.74935062744872,-88.13170985183385,-239.90573539594504,2.8910881268676367,ERC20,Kraken,1166.8358384311173,953.0922716910773,623.7862017279543,1,0.3318024618211861,-0.10844905825445074,0.23516372156902438,1,20.0,0.0,1743.0925569409076
TX011868,1704062320.0,Polygon,Mint,399.0,146.0,961.33,5.83,Meme,Unknown DEX,1141.0,937.0,380.1,0,0.24,-0.04,0.17,0,,,
TX010857,1704375446.0,Ethereum,Bridge,1211.0,133.0,132.8,5.66,Meme,Coinbase,1286.0,948.0,226.4,0,0.11,-0.03,0.06,0,,,
TX011813,1701834927.0,Solana,Swap,556.0,519.0,994.11,8.95,Meme,BridgeX,1324.0,1037.0,158.2,1,0.18,-0.04,0.24,0,,,
TX003918,1701441246.0,Ethereum,Swap,580.0,25.0,104.3,20.22,Stablecoin,BridgeX,1191.0,978.0,1644.8,0,0.24,0.0,0.09,0,,,
TX009936,1704077411.0,Solana,Bridge,113.0,1579.0,211.27,2.11,Native,Coinbase,1211.0,977.0,365.2,1,0.27,-0.09,0.04,0,,,
TX007046,1704101153.0,Ethereum,Mint,619.0,166.0,356.08,9.24,Native,Unknown DEX,1209.0,1004.0,78.5,0,0.08,-0.01,0.11,0,,,
TX006036,1701045716.0,Ethereum,Burn,104.0,226.0,260.62,3.18,ERC20,Coinbase,1170.0,1003.0,201.9,0,0.08,-0.03,0.09,0,,,
TX015127,1701560341.0,Ethereum,Swap,277.0,21.0,2546.42,7.82,Meme,OpenSea,1183.0,994.0,26.6,1,0.22,0.08,0.02,1,,,
TX016859,1701650024.0,Polygon,Swap,72.0,257.0,417.19,9.41,Stablecoin,Kraken,1194.0,1046.0,166.2,1,0.07,-0.02,0.02,1,,,
TX009684,1702728338.0,Ethereum,Mint,210.0,339.0,522.57,4.68,Native,Kraken,1203.0,1043.0,66.9,0,0.09,0.05,0.09,0,,,
TX012690,1703104952.0,BSC,Bridge,584.0,1183.0,443.23,8.29,Meme,BridgeX,1200.0,1016.0,79.0,0,0.11,0.06,0.11,0,,,
TX015415,1702643117.0,Polygon,Mint,1035.0,438.0,213.69,9.64,ERC20,Coinbase,1177.0,1020.0,96.5,0,0.11,0.16,0.11,0,,,
TX007835,1700865718.0,Ethereum,Swap,218.0,113.0,50.84,18.73,Stablecoin,BridgeX,1177.0,1024.0,321.6,1,0.18,0.04,0.15,0,,,
TX019423,1703912495.0,BSC,Burn,1584.0,201.0,896.06,4.95,ERC20,Binance,1221.0,1004.0,433.2,0,0.15,0.16,0.17,0,,,
TX004541,1701923217.0,Polygon,Bridge,1725.0,222.0,1283.64,6.66,ERC20,BridgeX,1174.0,968.0,117.4,0,0.37,0.08,0.26,1,,,
TX001043,1702694287.0,Solana,Bridge,292.0,7.0,654.19,1.6,ERC20,Unknown DEX,1215.0,999.0,167.0,0,0.05,-0.03,0.0,0,,,
TX015912,1701546593.0,Ethereum,Transfer,1008.0,1373.0,906.04,1.76,Stablecoin,Unknown Wallet,1266.0,1017.0,102.8,0,0.06,0.05,0.09,0,,,
TX015723,1702335560.0,Ethereum,Transfer,1124.0,402.0,979.22,2.94,Meme,Unknown Wallet,1231.0,988.0,66.2,0,0.36,-0.0,0.04,0,,,
TX001541,1704158549.0,Solana,Mint,946.0,586.0,450.08,7.93,Native,OpenSea,1213.0,1013.0,,0,0.25,0.06,0.11,0,,,
TX001584,1702703381.0,Ethereum,Mint,104.0,60.0,451.69,11.23,Native,Unknown DEX,1202.0,1059.0,1023.1,0,0.1,-0.07,0.0,0,,,
TX003551,1701559757.0,Ethereum,Transfer,476.0,2.0,893.0,4.65,Meme,Binance,1139.0,991.0,218.6,0,0.11,0.08,0.03,0,,,
TX000740,1704246049.0,Polygon,Bridge,684.0,289.0,227.21,27.49,Meme,BridgeX,1192.0,1021.0,164.7,0,0.01,-0.05,0.0,0,,,
TX019884,1700942509.0,BSC,Mint,592.0,315.0,1638.37,6.77,Meme,OpenSea,1223.0,960.0,491.8,0,0.24,0.08,0.23,0,,,
TX010246,1702866792.0,Ethereum,Burn,128.0,206.0,96.59,4.22,Meme,Unknown Wallet,1246.0,1013.0,219.3,0,0.06,-0.07,0.0,0,,,
TX016293,1700699444.0,Polygon,Bridge,214.0,240.0,829.42,21.76,Meme,Binance,1228.0,976.0,256.6,1,0.26,0.07,0.13,0,,,
TX005496,1702169068.0,Polygon,Bridge,144.0,114.0,855.85,5.16,Stablecoin,BridgeX,1191.0,968.0,69.4,0,0.11,-0.05,0.11,0,,,
TX003413,1700225391.0,Ethereum,Bridge,844.0,864.0,581.96,3.43,Native,Coinbase,1165.0,982.0,288.3,0,0.14,0.01,0.21,0,,,
,,BSC,Swap,443.4666456623204,753.0390136731354,1291.709783950294,7.975397035976778,Stablecoin,Binance,1203.701974256043,963.5492028019055,1116.4474138258222,1,0.3504429478745475,0.0026278060041646095,0.1575862409269256,1,11.0,2.0,1316.1735449047399
TX014976,1700772793.0,BSC,Burn,207.0,214.0,625.45,10.56,Meme,Binance,1227.0,962.0,289.2,0,0.09,-0.0,0.0,0,,,
TX016584,1702253749.0,Polygon,Mint,59.0,743.0,1018.3,12.78,Stablecoin,Kraken,1212.0,932.0,102.8,0,0.22,0.06,0.02,0,,,
TX009496,1700285356.0,BSC,Swap,225.0,1721.0,102.59,2.38,Native,Binance,1208.0,1042.0,41.5,0,0.18,0.06,0.12,0,,,
TX001144,1702653093.0,BSC,Transfer,150.0,1919.0,130.0,4.27,ERC20,OpenSea,1173.0,953.0,171.0,0,0.31,0.03,0.23,0,,,
TX019491,1701490229.0,Polygon,Mint,378.0,90.0,202.24,6.23,Meme,Binance,1164.0,989.0,25.7,0,0.03,-0.0,0.05,0,,,
TX013786,1703609337.0,BSC,Bridge,744.0,893.0,637.94,8.93,Meme,Coinbase,1168.0,1007.0,22.2,0,0.07,0.09,0.01,0,,,
TX011243,1704521912.0,Polygon,Burn,255.0,578.0,432.02,1.44,ERC20,Coinbase,1142.0,1004.0,115.7,0,0.24,-0.01,0.0,0,,,
TX007631,1702145265.0,Polygon,Mint,65.0,14.0,3397.6,2.77,Meme,BridgeX,1210.0,1032.0,341.6,0,0.07,-0.07,0.13,0,,,
TX013269,1704650699.0,Solana,Swap,180.0,420.0,99.06,12.36,Meme,Binance,1221.0,999.0,331.6,0,0.11,-0.1,0.06,0,,,
TX004190,1700700033.0,BSC,Swap,418.0,1384.0,2328.72,4.39,Stablecoin,BridgeX,1182.0,1006.0,180.8,0,0.11,-0.02,0.06,0,,,
TX010289,1700546363.0,Ethereum,Burn,227.0,7.0,380.69,2.29,Meme,BridgeX,1160.0,1005.0,691.5,0,0.03,0.02,0.02,0,,,
TX011277,1702652880.0,BSC,Burn,248.0,763.0,478.45,3.97,Meme,Coinbase,1173.0,971.0,23.0,0,0.15,0.02,0.0,0,,,
TX001641,1700289102.0,Solana,Transfer,345.0,237.0,321.43,10.34,Stablecoin,Coinbase,1239.0,1020.0,308.9,1,0.08,0.01,0.19,0,,,
TX011678,1703143889.0,Ethereum,Mint,1241.0,486.0,559.73,10.35,Native,Unknown Wallet,1238.0,955.0,230.9,0,0.15,-0.01,0.29,0,,,
TX003900,1702014017.0,Polygon,Burn,1100.0,1109.0,849.76,11.12,Meme,Coinbase,1217.0,1030.0,39.3,0,0.27,-0.01,0.33,0,,,
TX011253,1702577153.0,Ethereum,Swap,782.0,276.0,834.0,7.89,ERC20,Coinbase,1211.0,950.0,500.7,0,0.47,-0.04,0.23,0,,,
,,Polygon,Transfer,80.29550260096387,773.600212281878,142.4771381346576,2.8334130197245835,Native,Binance,1205.5631071864366,1032.8806780468792,1209.464608112869,1,0.5864017742896521,-0.06036714963055765,0.15357931761321275,1,15.0,2.0,2809.3479974040765
,,BSC,Transfer,265.516124547676,516.8774652152416,949.2532201535874,6.539622852288586,Native,Coinbase,1125.92088033194,944.8565617006054,509.19790239387294,0,0.23035547139417595,0.007411032353741708,0.4404002274133272,1,1.0,0.0,541.5200777912721
TX003794,1701071984.0,BSC,Burn,5.0,787.0,1293.01,5.9,ERC20,Binance,1231.0,1049.0,147.5,1,0.06,0.08,0.22,0,,,
TX000199,1701915631.0,BSC,Transfer,486.0,241.0,151.54,3.18,Stablecoin,Coinbase,1172.0,993.0,47.6,0,0.42,0.04,0.22,0,,,
TX008425,1701307066.0,Polygon,Transfer,243.0,117.0,4066.7,9.02,Native,Unknown Wallet,1212.0,969.0,742.5,0,0.08,-0.02,0.04,0,,,
TX011164,1704062175.0,Polygon,Mint,1080.0,456.0,1429.04,5.76,Stablecoin,Kraken,1216.0,1015.0,151.7,0,0.08,0.01,0.0,0,,,
TX011616,1702395661.0,Ethereum,Burn,1340.0,1203.0,200.55,11.73,Stablecoin,Kraken,1243.0,973.0,354.0,0,0.15,0.08,0.21,0,,,
TX013423,1703576758.0,BSC,Transfer,397.0,843.0,596.91,12.12,Native,Coinbase,1197.0,1015.0,19.7,0,0.06,-0.02,0.1,0,,,
TX010532,1702917199.0,BSC,Mint,515.0,208.0,472.16,24.59,ERC20,Coinbase,1208.0,990.0,150.2,0,0.06,-0.0,0.0,0,,,
TX018605,1704623415.0,Ethereum,Transfer,618.0,575.0,801.99,2.1,Stablecoin,,1252.0,970.0,24.5,0,0.1,0.02,0.06,0,,,
TX006228,1703734942.0,BSC,Bridge,310.0,1433.0,628.84,2.43,Stablecoin,Kraken,1187.0,1001.0,25.5,1,0.26,0.03,0.17,0,,,
TX009500,1700116481.0,Ethereum,Swap,361.0,2484.0,63.45,17.79,Meme,Unknown Wallet,1244.0,1061.0,404.2,0,0.14,0.07,0.21,0,,,
TX004353,1702593157.0,Polygon,Bridge,426.0,457.0,164.15,3.98,Meme,Unknown DEX,1157.0,990.0,46.8,0,0.27,-0.0,0.36,0,,,
TX006642,1703902216.0,Ethereum,Mint,597.0,2468.0,481.82,28.5,Meme,Coinbase,1210.0,1037.0,63.7,0,0.1,0.08,0.06,0,,,
TX003113,1704374142.0,BSC,Burn,15.0,327.0,968.14,9.47,Meme,Coinbase,1237.0,989.0,832.3,0,0.18,0.04,0.17,0,,,
TX010018,1704249012.0,BSC,Transfer,83.0,68.0,639.45,9.71,Meme,Binance,1192.0,1023.0,649.7,0,0.06,-0.0,0.08,0,,,
TX010792,1701786960.0,BSC,Bridge,62.0,75.0,210.43,16.79,ERC20,Kraken,1192.0,1003.0,335.3,1,0.14,0.08,0.12,0,,,
TX012776,1703447797.0,Ethereum,Swap,1282.0,1061.0,418.71,11.95,ERC20,Coinbase,1178.0,1015.0,66.2,0,0.11,-0.01,0.02,0,,,
TX012878,1704730059.0,Polygon,Bridge,30.0,411.0,617.7,2.69,Stablecoin,Binance,1196.0,978.0,414.2,0,0.11,-0.03,0.0,0,,,
TX009638,1703499585.0,Ethereum,Burn,186.0,508.0,1981.99,2.25,Stablecoin,BridgeX,1233.0,1010.0,11.9,1,0.11,0.07,0.0,0,,,
TX004066,1700950922.0,Polygon,Swap,930.0,46.0,451.77,6.84,Native,Coinbase,1234.0,994.0,230.2,0,0.03,-0.02,0.0,0,,,
TX002069,1704746771.0,BSC,Mint,107.0,6.0,123.33,4.39,Native,Coinbase,1209.0,1002.0,311.9,0,0.1,0.05,0.0,0,,,
TX006004,1701843441.0,Polygon,Mint,888.0,1801.0,1047.93,3.85,Native,Unknown DEX,1201.0,988.0,68.1,1,0.06,0.04,0.0,0,,,
TX006917,1702707929.0,BSC,Swap,60.0,90.0,702.8,8.64,Stablecoin,Unknown Wallet,1250.0,983.0,358.3,1,0.06,-0.01,0.08,0,,,
TX000287,1701418175.0,Ethereum,Transfer,266.0,189.0,661.32,5.44,Native,Coinbase,1200.0,982.0,159.1,0,0.22,0.01,0.3,0,,,
TX001009,1701581530.0,Ethereum,Mint,201.0,313.0,681.94,18.51,Meme,Kraken,1229.0,982.0,322.0,0,0.24,0.05,0.14,0,,,
TX008731,1700985461.0,Solana,Swap,1202.0,223.0,470.5,6.32,Native,OpenSea,1161.0,952.0,90.1,0,0.12,-0.1,0.14,0,,,
TX005495,1703821301.0,Polygon,Bridge,1022.0,615.0,1868.68,6.48,Stablecoin,BridgeX,1171.0,985.0,130.1,0,0.16,-0.06,0.11,0,,,
TX000376,1702967197.0,BSC,Mint,18.0,24.0,118.75,2.19,Meme,Unknown DEX,1176.0,1000.0,519.4,0,0.1,-0.01,0.12,0,,,
TX003675,1702737946.0,Polygon,Burn,15.0,1161.0,241.99,1.99,Stablecoin,Binance,1141.0,986.0,500.3,1,0.33,-0.04,0.09,1,,,
TX019873,1703407264.0,Ethereum,Bridge,640.0,230.0,1322.61,12.72,ERC20,Kraken,1213.0,1027.0,8.4,0,0.05,0.12,0.16,0,,,
TX002390,1704710899.0,Polygon,Swap,40.0,1238.0,83.52,,ERC20,,1174.0,995.0,72.4,0,0.22,0.12,0.29,0,,,
TX003027,1701338530.0,Polygon,Swap,484.0,2236.0,276.83,3.88,Meme,OpenSea,1137.0,1022.0,78.2,0,0.14,-0.04,0.01,0,,,
TX004725,1700176355.0,Polygon,Bridge,123.0,284.0,253.87,16.77,Native,,1180.0,975.0,30.6,0,0.14,-0.01,0.28,0,,,
TX006635,1704146226.0,BSC,Swap,73.0,10.0,328.84,8.4,Native,Binance,1233.0,998.0,82.9,0,0.2,0.08,0.02,0,,,
TX007430,1704721005.0,Ethereum,Bridge,1042.0,3219.0,241.47,13.29,ERC20,OpenSea,1212.0,945.0,128.4,0,0.33,0.05,0.3,0,,,
TX007861,1700010514.0,Polygon,Bridge,2121.0,258.0,656.97,19.94,Native,Kraken,1158.0,1021.0,221.3,0,0.2,-0.03,0.0,0,,,
TX013158,1700420091.0,Ethereum,Bridge,76.0,750.0,502.96,4.91,Native,Binance,1144.0,1015.0,137.5,1,0.13,0.0,0.0,0,,,
TX011898,1701596509.0,Ethereum,Transfer,111.0,178.0,417.39,8.42,Native,Unknown DEX,1130.0,1005.0,119.4,0,0.22,-0.01,0.13,0,,,
,,Polygon,Bridge,-97.05087655344434,144.52912998550875,911.9402980670588,4.061820561833611,Meme,Unknown DEX,1153.094317132617,981.0515997322307,453.14764587962253,1,0.07726330838260743,-0.05841608542764351,0.019565264453435757,1,2.0,4.0,5565.767261645336
TX009087,1704753214.0,Ethereum,Burn,63.0,198.0,470.79,12.61,Native,Binance,1227.0,981.0,278.4,0,0.23,0.05,0.17,0,,,
TX005272,1700711716.0,BSC,Mint,198.0,109.0,6037.26,18.36,ERC20,Binance,1256.0,974.0,575.7,1,0.01,-0.09,0.0,0,,,
TX019371,1701200439.0,Ethereum,Bridge,1004.0,2098.0,289.17,10.17,Stablecoin,OpenSea,1235.0,1039.0,79.9,0,0.09,-0.08,0.1,0,,,
TX010133,1704542709.0,Polygon,Mint,782.0,660.0,384.01,12.83,ERC20,OpenSea,1219.0,1015.0,127.1,0,0.19,0.03,0.19,0,,,
TX007481,1702989159.0,Polygon,Burn,27.0,548.0,74.3,8.96,Stablecoin,Binance,1177.0,964.0,77.8,0,0.25,0.05,0.29,0,,,
TX012051,1700420594.0,Polygon,Bridge,1277.0,328.0,879.53,24.75,Stablecoin,Unknown DEX,1180.0,1019.0,44.3,0,0.01,0.02,0.06,0,,,
TX001264,1700134055.0,Polygon,Burn,460.0,40.0,457.96,24.8,Stablecoin,Unknown DEX,1176.0,966.0,18.3,0,0.02,0.15,0.19,0,,,
TX002290,1702971783.0,BSC,Transfer,782.0,747.0,147.23,2.9,Meme,Coinbase,1169.0,1050.0,161.6,0,0.09,0.08,0.1,0,,,
TX006967,1700630458.0,Ethereum,Burn,977.0,755.0,139.63,6.74,Native,Coinbase,1237.0,1012.0,61.6,1,0.17,0.01,0.21,0,,,
TX014536,1704087892.0,Ethereum,Mint,1372.0,312.0,818.65,2.55,Meme,Kraken,1198.0,1005.0,151.4,0,0.16,-0.04,0.05,0,,,
TX003363,1700479083.0,Ethereum,Bridge,115.0,6.0,357.67,7.78,Native,Unknown Wallet,1174.0,1030.0,101.3,0,0.09,0.14,0.2,0,,,
TX010892,1701838346.0,Ethereum,Swap,515.0,410.0,47.54,11.44,Native,Coinbase,1237.0,945.0,44.8,0,0.12,0.06,0.06,0,,,
TX011532,1701433974.0,BSC,Transfer,56.0,1572.0,112.72,11.21,ERC20,Unknown DEX,1215.0,992.0,191.7,0,0.12,0.06,0.03,0,,,
,,BSC,Burn,1096.0347354322887,61.822217188601876,1275.6860165976248,7.07189981041773,ERC20,Unknown DEX,1147.7155607740513,944.2978570556699,328.2443839121666,1,0.15201967284752604,-0.11880620614708434,-0.014119979251814038,1,9.0,6.0,12.502394998514733
TX009861,1703731622.0,Polygon,Swap,934.0,564.0,334.09,2.81,Stablecoin,OpenSea,1226.0,957.0,109.0,0,0.04,-0.03,0.01,0,,,
TX003490,1703366085.0,Ethereum,Transfer,312.0,860.0,756.89,10.57,Meme,OpenSea,1163.0,1030.0,90.8,1,0.02,0.05,0.09,1,,,
TX012991,1704537229.0,BSC,Transfer,430.0,358.0,161.28,10.24,Meme,Coinbase,1224.0,1028.0,169.4,1,0.08,-0.08,0.25,0,,,
TX008949,1702418126.0,BSC,Transfer,167.0,344.0,446.77,5.48,Meme,Unknown DEX,1268.0,1002.0,139.8,0,0.16,-0.0,0.14,0,,,
TX000236,1702472189.0,Polygon,Transfer,7.0,1593.0,361.47,12.52,Native,Unknown DEX,1111.0,935.0,423.7,0,0.24,-0.0,0.18,0,,,
TX005266,1704695995.0,Polygon,Burn,316.0,147.0,196.97,9.01,Native,Binance,1168.0,1003.0,115.1,0,0.29,0.03,0.17,0,,,
TX013043,1704427974.0,Polygon,Burn,64.0,224.0,190.58,0.78,ERC20,,1183.0,1024.0,100.0,0,0.05,-0.06,0.16,0,,,
TX006894,1700123199.0,BSC,Swap,143.0,181.0,123.01,9.57,Native,Binance,1174.0,993.0,34.0,0,0.06,0.05,0.0,0,,,
TX017786,1704285938.0,Solana,Transfer,1020.0,1080.0,5760.01,1.94,ERC20,Binance,1134.0,937.0,18.4,1,0.1,0.05,0.09,0,,,
TX005816,1703824977.0,BSC,Bridge,297.0,79.0,311.88,9.53,Meme,BridgeX,1215.0,1050.0,127.3,1,0.14,0.04,0.24,1,,,
TX018321,1704425108.0,Ethereum,Burn,356.0,338.0,988.34,17.07,ERC20,Unknown DEX,1168.0,954.0,67.5,1,0.09,0.03,0.12,0,,,
TX009625,1702378772.0,Ethereum,Burn,256.0,457.0,909.29,24.66,Stablecoin,Coinbase,1183.0,1024.0,23.7,1,0.14,0.07,0.0,0,,,
TX001793,1700519777.0,BSC,Burn,1270.0,58.0,752.0,15.82,Native,Binance,1227.0,961.0,174.2,0,0.17,0.03,0.14,0,,,
TX015267,1701515445.0,Polygon,Burn,108.0,107.0,1712.03,3.66,Meme,OpenSea,1201.0,1003.0,227.5,1,0.06,-0.03,0.0,0,,,
TX006954,1704379845.0,Solana,Swap,1564.0,623.0,103.55,10.86,Meme,BridgeX,1209.0,994.0,54.2,0,0.12,0.05,0.0,0,,,
TX016996,1702697881.0,BSC,Swap,57.0,324.0,334.14,4.93,ERC20,OpenSea,1205.0,1044.0,92.1,0,0.21,-0.03,0.06,0,,,
TX002029,1703612744.0,Solana,Burn,2.0,73.0,911.57,7.53,Meme,OpenSea,1179.0,998.0,1265.1,0,0.06,-0.02,0.05,0,,,
,,Ethereum,Transfer,580.2052678628881,642.7307756427615,86.55763170123136,20.56674307397342,Meme,Unknown DEX,1135.119208800055,962.7083815523212,641.6065545529782,0,0.1551655606913583,-0.022111275759067826,0.030198727885214532,1,8.0,0.0,581.7118522231327
TX013916,1701325039.0,BSC,Bridge,145.0,419.0,872.07,,Stablecoin,Unknown DEX,1232.0,1015.0,32.3,0,0.1,0.04,0.0,0,,,
TX003367,1704584946.0,Ethereum,Bridge,679.0,19.0,384.62,7.62,Meme,Binance,1214.0,994.0,33.0,1,0.23,0.08,0.0,0,,,
TX014520,1703221004.0,Polygon,Swap,320.0,50.0,2123.93,5.98,Stablecoin,Binance,1191.0,1061.0,189.3,0,0.18,0.02,0.05,0,,,
TX013233,1702717159.0,Polygon,Swap,405.0,83.0,546.08,35.39,ERC20,OpenSea,1219.0,1016.0,1356.1,1,0.17,-0.0,0.25,0,,,
TX004107,1703248140.0,Ethereum,Swap,2760.0,370.0,375.82,5.52,Native,Coinbase,1145.0,1012.0,219.8,1,0.08,-0.07,0.02,0,,,
TX007437,1704695154.0,Polygon,Swap,379.0,272.0,274.09,1.93,Meme,Binance,1247.0,970.0,143.2,1,0.15,-0.07,0.08,1,,,
TX002153,1701101928.0,Polygon,Mint,252.0,160.0,2374.4,13.98,Native,Unknown DEX,1202.0,998.0,377.8,1,0.43,-0.05,0.21,1,,,
TX016978,1704201847.0,Solana,Swap,758.0,966.0,1008.44,18.19,Meme,Binance,1224.0,1008.0,461.4,0,0.4,0.08,0.2,1,,,
TX017321,1700358773.0,BSC,Transfer,126.0,130.0,549.51,35.82,Native,Binance,1209.0,1010.0,249.8,0,0.16,-0.08,0.07,0,,,
TX006783,1700559119.0,BSC,Burn,74.0,66.0,259.83,31.02,Native,Coinbase,1120.0,1013.0,155.4,1,0.19,-0.05,0.1,1,,,
TX016750,1703618558.0,Ethereum,Transfer,502.0,336.0,1109.63,5.62,Meme,Unknown DEX,1169.0,960.0,610.7,0,0.38,-0.02,0.29,1,,,
TX003935,1702960883.0,BSC,Burn,2771.0,529.0,138.38,4.19,ERC20,,1160.0,1001.0,78.1,1,0.15,-0.03,0.0,0,,,
TX005904,1703921087.0,Polygon,Mint,347.0,622.0,135.23,7.3,Native,BridgeX,1241.0,1080.0,384.4,0,0.06,0.02,0.0,0,,,
TX001290,1700870123.0,Ethereum,Mint,1087.0,676.0,397.08,11.71,ERC20,Coinbase,1154.0,1015.0,55.5,0,0.02,0.05,0.1,0,,,
TX017512,1703442377.0,Ethereum,Bridge,1699.0,369.0,485.32,12.06,ERC20,BridgeX,1202.0,933.0,585.4,0,0.1,-0.0,0.03,0,,,
TX008054,1701150127.0,Ethereum,Burn,94.0,2127.0,208.0,19.01,ERC20,Kraken,1207.0,948.0,40.6,0,0.13,-0.05,0.08,0,,,
TX012387,1703427495.0,Solana,Bridge,228.0,683.0,123.48,15.22,Meme,,1241.0,1019.0,107.8,0,0.1,0.01,0.15,0,,,
TX003116,1700441904.0,BSC,Burn,761.0,295.0,598.58,4.02,Native,OpenSea,1142.0,990.0,409.2,0,0.05,0.03,0.0,0,,,
TX011618,1703727303.0,Solana,Swap,134.0,19.0,422.29,21.99,ERC20,Kraken,1152.0,1026.0,106.1,0,0.05,0.08,0.2,0,,,
TX017989,1704099724.0,Ethereum,Transfer,2123.0,533.0,113.82,6.13,ERC20,Kraken,1218.0,931.0,64.7,0,0.06,-0.02,0.0,0,,,
TX012088,1702490390.0,Ethereum,Bridge,378.0,23.0,1493.23,11.84,Native,,1254.0,1046.0,21.6,0,0.07,0.0,0.33,0,,,
TX009915,1702027842.0,Polygon,Transfer,1185.0,181.0,218.56,12.32,Stablecoin,Unknown Wallet,1160.0,1009.0,70.8,0,0.08,0.02,0.07,0,,,
TX014409,1704362110.0,BSC,Swap,1188.0,271.0,838.54,15.44,Meme,OpenSea,1164.0,1019.0,528.6,0,0.14,-0.01,0.15,0,,,
TX014842,1704851307.0,BSC,Swap,145.0,352.0,139.62,9.76,Stablecoin,Kraken,1188.0,980.0,344.0,0,0.2,0.02,0.1,0,,,
TX002463,1703557689.0,Polygon,Mint,2508.0,188.0,252.62,4.94,Stablecoin,Unknown DEX,1222.0,1015.0,745.2,0,0.03,0.01,0.21,0,,,
TX008367,1704438072.0,Solana,Swap,343.0,143.0,444.56,4.42,Stablecoin,Binance,1275.0,1045.0,108.4,0,0.31,0.06,0.36,0,,,
TX012257,1702031722.0,Ethereum,Bridge,1161.0,1293.0,296.42,7.12,Meme,Unknown Wallet,1187.0,1023.0,212.9,0,0.18,0.07,0.0,0,,,
TX009090,1700958101.0,Ethereum,Bridge,7.0,419.0,237.51,36.55,ERC20,Coinbase,1179.0,993.0,63.3,1,0.11,0.02,0.0,0,,,
TX015700,1702100588.0,Ethereum,Burn,1009.0,1224.0,341.4,14.02,Stablecoin,Coinbase,1180.0,1008.0,229.8,0,0.2,-0.0,0.19,0,,,
TX018834,1701388963.0,BSC,Mint,800.0,1848.0,227.69,12.27,ERC20,Binance,1200.0,1011.0,87.3,1,0.28,-0.01,0.03,0,,,
TX001632,1702363999.0,Ethereum,Bridge,1794.0,967.0,741.33,14.68,Native,OpenSea,1204.0,1037.0,322.5,1,0.16,-0.01,0.25,0,,,
TX006806,1703353030.0,BSC,Mint,157.0,817.0,162.67,7.43,Native,OpenSea,1160.0,969.0,17.9,1,0.07,0.01,0.04,0,,,
TX001569,1700033320.0,BSC,Mint,5.0,235.0,530.86,4.41,ERC20,Kraken,1165.0,961.0,459.6,0,0.08,0.07,0.0,0,,,
TX001325,1703828464.0,Ethereum,Swap,188.0,977.0,135.69,10.4,Native,Unknown DEX,1214.0,1003.0,136.8,1,0.14,0.06,0.14,0,,,
