blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
Ethereum,Transfer,0.021603639496954638,0.0753038162065899,-0.003512512522265962,0.011361711315558198,Meme,Coinbase,0.38875025390334306,0.6020028297849933,0.12556733803730943,0,0.7157546360444518,0.26202001026096067,0.24986904788783793,1,20,0,0.03268413740951333
BSC,Burn,0.2798803483282662,0.21511512972355312,0.0372477746672126,-0.000982274648378613,Native,Kraken,0.5890120036691078,0.46391212369070944,0.23264871564919376,1,0.662020084821102,0.2993043819630403,0.07637245464000013,1,12,2,0.19870314257443647
Ethereum,Mint,0.010320504689398213,0.02324864958358107,0.022856848007522194,0.023391255545923986,ERC20,Unknown DEX,0.5368134515552719,0.2685354235914819,0.04132509130640372,1,0.0670362992206282,0.09778013646736683,0.6357187946468086,1,4,4,0.16772350676292203
Polygon,Bridge,0.019557513035564314,-0.025244849319897525,0.044269535994149144,0.007034361163425512,ERC20,Binance,0.21188282143292647,0.6268632333293257,0.037413759286076945,0,0.2677432997665377,0.17521671016581952,0.08349630518607408,1,2,4,0.28411918463634334
Ethereum,Mint,0.00950558482368144,0.07225055336889993,0.002579838075031378,0.017133590912101027,Meme,Unknown DEX,0.24856405210647164,0.3760168167087294,0.010719303786432153,1,0.2696741952441852,0.1486643882589757,0.30884695988312594,1,4,0,0.030117335032096404
Solana,Mint,-0.007283504564211871,0.12558004924052013,0.016004634167358728,0.2178868438493476,Meme,Unknown DEX,0.23090218760064662,0.33268348961069394,0.09679462767383218,0,0.5244615127717667,0.22422784833842022,0.4942899823654018,1,13,0,0.005650419992164368
Solana,Transfer,0.0002758526656453618,0.12876530969605512,0.04346709969467174,-0.021042558434414396,Stablecoin,Binance,0.6355876057588603,0.348647000394613,0.052351851454691276,1,0.45340909517977795,0.20410815823888412,0.6564732252088332,1,4,4,0.06378198224286558
Solana,Swap,0.09440390837730597,-0.015813285090041325,-0.0128575722696452,0.018315774411198926,Stablecoin,Coinbase,0.5547915720538401,0.5053660946349133,0.11202321323280756,0,0.3696588491749841,-0.06162856020286228,0.0596354545006435,1,0,2,-0.005223522508201468
Solana,Burn,0.10285504686613367,0.12030605553439047,0.012890081400366817,0.030103616481433948,ERC20,Binance,0.21613779309042952,0.6199890063322686,0.12384266478181247,1,0.2625067397103692,0.12604297049972224,0.322103159049541,1,10,3,0.14344058092192719
Ethereum,Mint,0.01118272360008363,0.16998844952561984,0.03205025036055313,0.027168708745726633,Native,Binance,0.5458234830909782,0.7200596038049665,0.08708356260267894,0,0.38276781227548373,0.23124128494067142,0.05058728060268136,1,3,4,0.09250406308236665
Solana,Mint,0.46125316663608174,0.1471646572899485,-0.013284107990028333,-0.005118394119713446,Native,Kraken,0.15457537813426303,0.6108021911600794,0.09063136490245272,1,0.32937525717217525,0.3800756286697044,0.24536509400171563,1,23,6,0.12247940104733224
Ethereum,Bridge,0.20884317568991467,0.24039487068678997,0.01627154676660454,0.21733108296052986,ERC20,OpenSea,0.01310890421445593,0.4228561944555528,0.2361229021197732,1,0.39677704900148014,0.2285108896461438,0.5910710157523144,1,22,5,0.0803169104625817
Solana,Burn,0.003147060677179341,0.4581721650453492,0.033203255823837804,0.04133450742059029,ERC20,BridgeX,0.5503674676438328,0.1010932734207668,0.1085665087385917,0,0.2159603800155548,0.1718138299892577,0.0683207831405734,1,5,1,0.09581200835487427
Polygon,Swap,0.023735565808510106,0.13073940398095932,0.015885454826503942,0.05298562244108821,ERC20,Unknown,0.1085090672337411,0.46519726145174173,0.014159142005162365,0,0.49523808361460814,0.1622065610139742,0.5012697703669892,1,9,1,0.020314002769900308
Ethereum,Transfer,0.03346518352299925,0.3037435746250857,0.13654202474720573,0.09200517627274729,Native,Unknown,0.11448829408525307,0.483027634935364,0.16609990007191106,0,0.27337205004426934,0.1992704041026423,0.9629303844096162,1,13,6,0.057116370921227594
Ethereum,Bridge,0.16338537488853103,0.03950865120648489,0.005719153526068513,0.052915507029481605,Stablecoin,Unknown DEX,0.18090618477836984,0.2797231576345215,0.06213973423440487,1,0.8275745539704394,-0.02596621979029129,0.06274663314107379,1,2,5,0.05223054391301876
Polygon,Transfer,0.004019549915461624,0.3056975324897396,0.03252607436837273,0.0651814310838284,ERC20,Binance,0.442103251280768,0.09100702207364769,0.10482317957396793,1,0.5027755969721236,0.17541693449055887,0.1125390666429186,1,16,5,0.002580787421287589
Polygon,Mint,0.038504802192013465,0.2271881071886332,0.11877283597900837,0.034692161699963024,Native,Unknown Wallet,0.21679072001241512,0.2739947658662143,0.1687167296616335,1,0.5020523220425026,0.14148674355664764,0.637776851939861,1,8,1,0.03506667476430595
Polygon,Bridge,-0.003790175216400739,0.27630168285657214,0.14616397762084685,0.14800427274937347,Native,BridgeX,0.4321319096167494,0.3240796876088459,0.2026338869582107,1,0.44340012888818725,0.21021877739876466,0.3376907850515351,1,0,3,0.10928518470206455
Ethereum,Transfer,0.12226747009341932,0.002627067845479565,0.019260317840668055,0.0844089026793139,Native,Binance,0.26448081500638543,0.4667814872587949,0.09874938977947736,1,0.6131918882488592,0.39087293634856934,0.3563041459000742,1,18,5,0.03271500360136209
Ethereum,Swap,0.3318167879741374,0.24667885436926537,0.04178440404704982,0.07842124521186243,Native,BridgeX,0.4222547357956584,0.46118276784977275,0.07517443081500386,1,0.7277376754458718,0.2649682022561801,0.6602030471880767,1,1,6,0.066026248829822
Ethereum,Swap,-0.018312860885844436,0.4811457347740003,0.013751723558946757,-0.0035046324583359323,Meme,OpenSea,0.6225548599797059,0.36996646625464624,0.004037576363542621,1,0.5309492758056588,0.20881166577151236,0.517695306237467,1,22,4,0.006491875927095575
Ethereum,Burn,0.1036713345145914,0.18080938917442413,0.03530048460475018,0.0005496806218551753,Meme,Kraken,0.4383831684591221,0.6076254072463197,0.007305746982285451,0,0.41211027668621614,0.2095541459196381,0.05970975283798476,1,7,2,0.04821246575965592
BSC,Mint,-0.026136486166221745,0.2044027024160111,0.08731655500778072,0.09759176355826067,Meme,Binance,0.0797689212271917,0.2236329734697849,0.1486440610488296,1,0.6408245425436139,0.43622589001908074,0.5500933977446862,1,23,2,0.17208207940081643
Solana,Burn,0.0036798951176990613,0.05176098360389519,0.0335598363913501,0.10870097792309288,Native,Binance,0.335622396146116,0.34731163119351305,0.14037578785621405,1,0.5715209449590962,0.22144052817903714,0.4741696813030071,1,14,3,0.07116327853186105
Ethereum,Burn,0.005241106731160461,0.33867769469712344,0.026097605170537316,0.025117393940055605,Meme,OpenSea,0.29187461508367546,0.41289056125234946,0.12112034131560356,1,0.25110305263676425,0.15058845074916108,0.34151228328477834,1,17,4,0.14898517252037727
Ethereum,Mint,0.34802253618717366,0.009587225379233344,-0.018297321969176467,0.08585021604291747,Native,Kraken,0.07272807752954558,0.19626793058947925,0.21990299145328812,1,0.24655647614333906,-0.027611388969453254,0.29809664257387447,1,17,0,-0.006746953507855147
Ethereum,Burn,0.0068686736968076485,0.10194440732114743,0.08530284741324552,0.01761090052068832,Stablecoin,BridgeX,0.33865343940694337,0.0450716887163537,0.10128848860296857,1,0.5012684109324634,-0.02904304438179789,0.4049166082981438,1,21,6,0.07380070621524956
Polygon,Swap,0.12901924348152702,0.025585134626618627,0.054784773014090245,0.0725148349179871,Native,OpenSea,0.3887403353380034,0.26721681726326757,0.21002941832167346,1,0.5138565761287147,0.32923850058215676,0.09651623133276233,1,1,2,0.0032113129203671757
Ethereum,Mint,0.05616120046549378,0.01568204823730621,0.037546548763780906,0.009882434211785779,Meme,OpenSea,0.3238248691027814,0.14541904978768883,0.027476563758303072,1,0.602081517673285,0.30343411482122584,0.45769840955624974,1,3,4,0.005629203599685096
Solana,Swap,0.023574554222221655,0.3057924523460715,0.07720997701685926,0.07589314354599172,Native,Kraken,0.2201971025335437,0.4337371745930368,0.0933138222182382,0,0.2903358112246017,0.3031220757826706,0.20706804210178287,1,11,3,0.13821563056786298
Solana,Mint,0.0017173847475144633,0.009158428391060514,0.03551389417205095,0.14241580765128026,Native,BridgeX,0.32209633048285413,0.553895154571969,0.07804362722747638,0,0.5749698767406284,0.4930110814296928,0.07229717231303898,1,0,5,0.11849074251262401
Ethereum,Mint,0.041504406679431144,0.21315426566207304,0.02111929334567093,0.025163898737477732,Meme,BridgeX,0.3358491857828732,0.37398948949705424,0.17021350293734056,1,0.42017695453335824,0.013477481798045587,0.00670888652687371,1,20,0,0.010538468607193922
Ethereum,Swap,0.10864133447119219,0.027760095028726683,0.030401549114542653,-0.004502533494606643,Stablecoin,BridgeX,0.43876613309722323,0.3135562555964674,0.06870548182142247,0,0.5541801503840141,0.22427754036182285,0.020513755799946718,1,23,1,-0.02251299308505675
Polygon,Mint,-0.02703065881550465,0.043246012872874134,0.12480552384853058,-0.02479401796569345,ERC20,OpenSea,0.4254792872575013,0.4278293824907453,0.12729013785796392,1,0.5637961783966552,0.038385696738371,0.06369681410555181,1,5,2,0.3651548234079302
BSC,Burn,-0.015196326282657192,0.2135156200959601,0.017587461254275433,-0.021139153879282543,Meme,Coinbase,0.28271161578225584,0.31702963438104703,0.12529855715499544,1,0.3542719184017282,-0.13701046038294012,0.3809672774248035,1,18,1,-0.02604126124601905
Ethereum,Mint,0.16165425745761833,0.06184850296929749,0.029228097955697654,0.0672070367111608,ERC20,Coinbase,0.12390947035860661,0.33639901289415586,0.09105996653844256,0,0.7222948295233227,0.07044456324874762,0.555668500053583,1,9,1,0.20473014604086667
Solana,Burn,0.12339594428134606,0.07788508378260701,0.04153208174186319,0.006063777704022985,Meme,Coinbase,0.3023527033933838,0.6577374000197634,0.2633696129723417,1,0.4818991048544021,0.08299774081248237,0.9487372276190863,1,6,6,0.20069800247946526
Polygon,Transfer,0.03002623590429193,0.34495141810036495,-0.00949274870030858,0.05712853062916659,ERC20,OpenSea,0.35158509862620135,0.5521759188648518,0.1155215514224939,1,0.45685954230163706,0.24023649038368264,0.37590588789387647,1,21,4,0.012150982923442341
Ethereum,Swap,0.011668408645844563,0.6148051818444986,0.0728593830614937,0.011649273713242831,ERC20,Coinbase,0.2852644934950057,0.0217958999556363,0.09830403902082094,1,0.22256558451794195,0.22742427723932196,0.14616485078332273,1,21,3,0.08911703256791109
Ethereum,Swap,-0.004556507469302352,0.09241376387314831,0.03175179790785988,0.05964040349351508,Native,OpenSea,0.4360685437012815,0.3406789475543963,0.032994801867601925,1,0.5565255130992365,-4.067599155771484e-05,0.048160699534299516,1,8,3,0.10252870458326174
BSC,Swap,0.10202241314572744,0.035614019182681804,-0.007978039010249308,0.06073204172906296,Meme,OpenSea,0.44619527885767446,0.5477708065728301,0.11147649713746136,1,0.384700435670046,0.010716611559585781,0.06322480395087426,1,8,3,0.1888834482603653
Solana,Burn,0.010903751571149554,0.27683827035964004,0.04276089486925844,0.11808107315749736,Stablecoin,Unknown DEX,0.4392609612450655,0.6164415384087765,0.08340846719316591,1,0.47139459510093223,0.24995173436513132,0.05644838806189941,1,21,3,0.0003768035854656987
Polygon,Swap,0.060660685282697524,0.026798257414463858,0.004436244667742756,0.021615650491303987,Stablecoin,Binance,0.5512480993747875,0.5650906951896105,0.060737564747579076,1,0.777595594055031,0.32586622429551093,0.2680367082529254,1,18,4,0.030225574649538196
Ethereum,Transfer,-0.03860579026938271,0.11122666018497171,0.008609144053416451,-0.01720691688049268,Meme,Unknown DEX,0.34697388090872294,0.4650167788911518,0.11133636857758636,0,0.4970127447094303,0.15611169054204885,0.14578947144000565,1,23,0,0.1655211246792327
Ethereum,Transfer,0.19455658990178637,-0.03437154806821155,0.004373801135435257,0.016303499483205874,Native,Kraken,0.23954374013705865,0.9277013122589168,0.049683037123597215,0,0.06811621672095146,0.24952947948956647,0.30268205160987,1,22,2,0.18528659303684522
Polygon,Swap,0.03456142861967923,0.059651799269682365,0.09613927611680004,0.041900331143044325,ERC20,BridgeX,0.5313573979787826,0.2525209528375305,0.030108817335539786,1,0.2454725557599711,0.15062437692713712,0.06953685224375769,1,6,3,0.04784921670782423
Solana,Transfer,0.05252360913734053,0.16723546583064705,0.016172189166787372,0.26877587931514463,Meme,OpenSea,0.49705431424044005,0.4781559481391413,0.07488748339500484,1,0.33629748558261746,0.393501913853358,0.362369645402267,1,11,0,0.02914776143727142
Ethereum,Swap,0.11247169664984046,0.12398820708088654,0.1667233972778887,-0.001966094131951833,ERC20,Unknown,0.3898393382593468,0.5577409746175309,0.09160745486379529,0,0.1708182721334382,0.533031895297835,0.36851401341077084,1,15,1,0.031058172085261744
Polygon,Transfer,0.04381626196543323,-0.015439552839477885,0.055505479480519836,0.045507461243385394,Stablecoin,Kraken,0.0834838689623329,0.24032965978305573,0.09024151634601783,1,0.34915771828398656,0.35310538500808236,0.043655742883452434,1,3,4,0.08617406907111547
Solana,Burn,-0.02747119362806506,0.49760653918361875,0.023921645360664188,-0.0074312124409356,Native,Kraken,0.2841577229534069,0.2627579364520668,0.011258999752401813,1,0.600675344191395,0.1484159143945096,0.7076966564758493,1,2,2,0.026988063095731846
Ethereum,Mint,0.22721102120776354,-0.026607681483682935,0.07620389639454371,0.018249908347852152,Native,Binance,0.39572839764618944,0.28730050385483685,0.05105385752017777,0,0.8870614000819701,0.2871157885577502,0.7322261604072331,1,0,5,0.2197036805828687
Polygon,Swap,0.028750440090161478,0.0052251042036238066,0.07255115541562498,0.05703386324554427,Meme,Coinbase,0.2126693698158562,0.2854633332571012,0.2536637681058421,1,0.23209068366614496,0.3290313541093994,0.04043220847359738,1,19,1,0.0678239112468397
Ethereum,Bridge,-0.02251522757471054,0.09099853489529394,-0.01969769466313747,0.18599169111367142,ERC20,Coinbase,0.2862778567532216,0.30884351279556943,0.10241646672246396,1,0.6072504796680963,0.1060468493079797,0.28619357931943745,1,13,3,0.17774932638994095
Solana,Transfer,0.13039017709246875,0.07771997435534195,0.040594529498518744,0.01029288266737522,Native,Binance,0.33393581052113536,0.6439173596404635,0.019127431232407486,1,0.2312987198540019,0.11884868269302237,0.2407350603182538,1,17,3,0.05293894235569701
Ethereum,Burn,0.00917940224738839,0.26052136716692204,0.02942516462763482,-0.003829661980296717,ERC20,Unknown DEX,0.2974135584672931,0.30603139031651216,0.1013922826324925,0,0.3122280328915408,0.3313183816900469,0.01665539306781927,1,7,2,0.011862657683284178
BSC,Swap,0.026194356196410293,0.2869198804756412,0.00407257525650194,0.036070148154409114,Native,OpenSea,0.2214845803153368,0.4692549798891053,0.09482235539537197,0,0.1710648855685933,0.24205055019857197,0.040535173874907966,1,8,5,0.039920510800094046
Solana,Bridge,0.20983967116515684,0.005854879391421389,0.03734891010246787,0.004793284460673501,ERC20,Unknown Wallet,0.5089170673968058,0.5061658232780661,0.11802230456441937,1,0.4839890164314993,0.27473861574290903,0.8134274100830011,1,9,5,0.023012930502754728
Solana,Transfer,0.06961659106852554,-0.023484179386376557,0.00046574078666349397,0.02657532527616472,Stablecoin,Unknown DEX,0.10640857708824836,0.47638349993425444,0.09825108597772975,0,0.49143037883011154,0.22722342539315094,0.02327250732221562,1,17,1,0.1477208122177923
Polygon,Swap,-0.016862982991220944,0.26172437984028474,0.03894461104281763,0.055641460610181465,Native,OpenSea,0.43403620180150304,0.6014542891802063,0.1303417460065301,1,0.5671214537265203,0.3685497773860601,0.035922570083381886,1,18,3,0.08958884052919569
BSC,Swap,0.0034552231164877564,0.07193461975984623,0.03302738534253777,0.04651966561493687,Stablecoin,Coinbase,0.2813873292079833,0.32316107400010063,0.09023109959989899,0,0.5813270287865668,0.14417763670006659,0.4704860213106453,1,15,6,-0.00018655740583650715
Ethereum,Transfer,-0.026767544255622444,0.3857651009320356,0.09299109448746062,0.053525454677095574,Meme,Coinbase,0.34252629293191506,0.6509472524144487,0.09174353862804557,1,0.2274838831083475,0.30260755426235797,0.2861993870746352,1,21,4,0.0912907187005383
Polygon,Transfer,-0.03159721461086018,0.044890569771911304,0.01555822565843673,0.08708479308273351,Stablecoin,OpenSea,0.3956074286951484,0.4761610251420952,0.22397149454195733,1,0.5691452693824245,0.08365674512010174,0.0873755520012808,1,1,0,0.06605380610206327
Ethereum,Burn,0.02846867353084173,0.2108012159486669,0.0015823824047246568,-0.07584052676050768,Native,Unknown,0.29072341656383743,0.4803600647090772,0.04403777164495562,1,0.27432489615801875,0.2840387789411513,0.49334944026155164,1,10,3,0.012589670527436609
Ethereum,Bridge,0.23302326149935662,0.009775898603936246,0.13858986186586195,0.029143417040645166,Meme,Coinbase,0.005151512973621708,0.6199083656989597,0.07079652029849812,1,0.4802392579517428,0.23921888034522937,0.6260939454556252,1,18,5,-0.00343438980000374
Ethereum,Transfer,0.0008335558660034492,0.2675751181921097,0.04330471061466483,0.022132150743867388,ERC20,Coinbase,0.13258025296425346,0.4482386949114319,0.05074575322880205,0,0.2770631391882175,0.14102423331345165,0.5563790752695865,1,5,3,-0.015006103940530036
BSC,Swap,0.028721762333731013,0.16750756572778075,0.006039648537593223,0.09148364478461336,ERC20,Binance,0.416734333036517,0.35547213094259084,0.06496993169477963,1,0.42328942682858095,0.5365772955060637,0.43572164262953605,1,18,4,0.1132844184109385
